restaurant_id,restaurant_name,category,city,rating
1107,Restaurant_1107,Fast Food,Jaipur,3.3
1108,Restaurant_1108,Biryani,Chennai,4.3
1109,Restaurant_1109,Bakery,Ahmedabad,4.4
1110,Restaurant_1110,Chinese,Delhi,4.8
1111,Restaurant_1111,South Indian,Delhi,4.2
1112,Restaurant_1112,Cafe,Mumbai,3.9
1113,Restaurant_1113,Bakery,Chennai,4.2
1114,Restaurant_1114,North Indian,Ahmedabad,4.9
1115,Restaurant_1115,South Indian,Kolkata,3.1
1116,Restaurant_1116,Cafe,Hyderabad,2.9
1117,Restaurant_1117,North Indian,Kolkata,2.8
1118,Restaurant_1118,Bakery,Ahmedabad,2.6
1119,Restaurant_1119,South Indian,Jaipur,4.4
1120,Restaurant_1120,Biryani,Pune,3.7
1121,Restaurant_1121,Cafe,Chennai,3.8
1122,Restaurant_1122,South Indian,Delhi,2.5
1123,Restaurant_1123,Cafe,Chennai,4.8
1124,Restaurant_1124,North Indian,Ahmedabad,4.7
1125,Restaurant_1125,North Indian,Hyderabad,3.8
1126,Restaurant_1126,North Indian,Pune,2.6
1127,Restaurant_1127,South Indian,Jaipur,3.8
1128,Restaurant_1128,Bakery,Kolkata,2.9
1129,Restaurant_1129,Cafe,Kolkata,3.6
1130,Restaurant_1130,North Indian,Mumbai,2.6
1131,Restaurant_1131,Bakery,Ahmedabad,4.2
1132,Restaurant_1132,North Indian,Ahmedabad,3.0
1133,Restaurant_1133,Biryani,Jaipur,3.0
1134,Restaurant_1134,Bakery,Bengaluru,4.2
1135,Restaurant_1135,NORTH INDIAN,Chennai,2.6
1136,Restaurant_1136,Bakery,Kolkata,4.7
1137,Restaurant_1137,South Indian,Mumbai,4.0
1138,Restaurant_1138,Bakery,Kolkata,2.7
1139,Restaurant_1139,Chinese,Jaipur,4.4
1140,Restaurant_1140,North Indian,Mumbai,4.5
1141,Restaurant_1141,Chinese,Chennai,4.0
1142,Restaurant_1142,Cafe,Chennai,4.6
1143,Restaurant_1143,Bakery,Chennai,
1144,Restaurant_1144,Bakery,Hyderabad,4.1
1145,Restaurant_1145,Bakery,Hyderabad,4.4
1146,Restaurant_1146,Fast Food,Mumbai,3.1
1147,Restaurant_1147,Biryani,Delhi,3.7
1148,Restaurant_1148,North Indian,Bengaluru,2.6
1149,Restaurant_1149,Bakery,Mumbai,4.6
1150,Restaurant_1150,Chinese,Mumbai,4.3
1151,Restaurant_1151,Biryani,Mumbai,3.8
1152,Restaurant_1152,SOUTH INDIAN,Ahmedabad,
1153,Restaurant_1153,Bakery,Hyderabad,4.0
1154,Restaurant_1154,Biryani,Delhi,2.9
1155,Restaurant_1155,Chinese,Mumbai,3.2
1156,Restaurant_1156,Cafe,Chennai,2.9
1157,Restaurant_1157,South Indian,Jaipur,4.0
1158,Restaurant_1158,North Indian,Ahmedabad,3.1
1159,Restaurant_1159,Bakery,Bengaluru,3.1
1160,Restaurant_1160,Bakery,Ahmedabad,4.5
1161,Restaurant_1161,CHINESE,Mumbai,4.6
1162,Restaurant_1162,South Indian,Mumbai,4.3
1163,Restaurant_1163,Biryani,Hyderabad,3.1
1164,Restaurant_1164,Cafe,Hyderabad,4.4
1165,Restaurant_1165,Fast Food,Bengaluru,
1166,Restaurant_1166,Bakery,Kolkata,2.7
1167,Restaurant_1167,Biryani,Hyderabad,4.7
1168,Restaurant_1168,North Indian,Kolkata,3.9
1169,Restaurant_1169,Fast Food,Kolkata,3.1
1170,Restaurant_1170,South Indian,Mumbai,3.0
1171,Restaurant_1171,Biryani,Kolkata,2.8
1172,Restaurant_1172,Bakery,Kolkata,4.0
1173,Restaurant_1173,BIRYANI,Delhi,4.9
1174,Restaurant_1174,Fast Food,Chennai,3.5
1175,Restaurant_1175,Fast Food,Mumbai,3.1
1176,Restaurant_1176,Cafe,Pune,4.7
1177,Restaurant_1177,South Indian,Delhi,
1178,Restaurant_1178,Bakery,Mumbai,4.2
1179,Restaurant_1179,Biryani,Delhi,2.9
1180,Restaurant_1180,North Indian,Chennai,3.8
1181,Restaurant_1181,Bakery,Kolkata,4.7
1182,Restaurant_1182,Biryani,Jaipur,3.1
1183,Restaurant_1183,Biryani,Pune,2.9
1184,Restaurant_1184,Biryani,Bengaluru,2.8
1185,Restaurant_1185,Biryani,Chennai,3.7
1186,Restaurant_1186,Biryani,Mumbai,3.8
1187,Restaurant_1187,North Indian,Chennai,4.8
1188,Restaurant_1188,Biryani,Mumbai,3.5
1189,Restaurant_1189,Cafe,Kolkata,4.0
1190,Restaurant_1190,South Indian,Hyderabad,4.8
1191,Restaurant_1191,Chinese,Mumbai,3.8
1192,Restaurant_1192,Fast Food,Ahmedabad,2.9
1193,Restaurant_1193,Bakery,Jaipur,4.1
1194,Restaurant_1194,Bakery,Kolkata,3.1
1195,Restaurant_1195,CAFE,Kolkata,3.0
1196,Restaurant_1196,Bakery,Chennai,
1197,Restaurant_1197,Biryani,Ahmedabad,3.0
1198,Restaurant_1198,Cafe,Chennai,4.4
1199,Restaurant_1199,North Indian,Mumbai,4.5
1200,Restaurant_1200,North Indian,Bengaluru,3.6
1201,Restaurant_1201,Biryani,Kolkata,2.8
1202,Restaurant_1202,Bakery,Delhi,4.3
1203,Restaurant_1203,South Indian,Kolkata,3.3
1204,Restaurant_1204,Fast Food,Mumbai,2.5
1205,Restaurant_1205,North Indian,Chennai,3.3
1206,Restaurant_1206,Fast Food,Chennai,3.6
1207,Restaurant_1207,Chinese,Mumbai,
1208,Restaurant_1208,Bakery,Jaipur,2.8
1209,Restaurant_1209,North Indian,Bengaluru,4.6
1210,Restaurant_1210,North Indian,Delhi,2.5
1211,Restaurant_1211,Cafe,Mumbai,3.9
1212,Restaurant_1212,Cafe,Bengaluru,4.2
1213,Restaurant_1213,North Indian,Mumbai,3.9
1214,Restaurant_1214,South Indian,Chennai,3.6
1215,Restaurant_1215,NORTH INDIAN,Chennai,
1216,Restaurant_1216,Bakery,Pune,3.7
1217,Restaurant_1217,North Indian,Ahmedabad,3.4
1218,Restaurant_1218,Chinese,Delhi,4.7
1219,Restaurant_1219,North Indian,Chennai,
1220,Restaurant_1220,Cafe,Hyderabad,4.9
1221,Restaurant_1221,Cafe,Mumbai,2.8
1222,Restaurant_1222,North Indian,Delhi,3.9
1223,Restaurant_1223,North Indian,Mumbai,4.1
1224,Restaurant_1224,North Indian,Hyderabad,3.1
1225,Restaurant_1225,North Indian,Chennai,3.8
1226,Restaurant_1226,Fast Food,Bengaluru,2.5
1227,Restaurant_1227,Chinese,Bengaluru,4.7
1228,Restaurant_1228,Bakery,Jaipur,2.8
1229,Restaurant_1229,Bakery,Jaipur,4.7
1230,Restaurant_1230,Fast Food,Mumbai,2.7
1231,Restaurant_1231,Bakery,Jaipur,3.6
1232,Restaurant_1232,Chinese,Kolkata,4.0
1233,Restaurant_1233,Chinese,Hyderabad,2.5
1234,Restaurant_1234,Biryani,Chennai,3.5
1235,Restaurant_1235,Chinese,Pune,4.4
1236,Restaurant_1236,Fast Food,Bengaluru,4.7
1237,Restaurant_1237,Biryani,Hyderabad,4.6
1238,Restaurant_1238,Bakery,Jaipur,3.1
1239,Restaurant_1239,Biryani,Chennai,3.6
1240,Restaurant_1240,South Indian,Chennai,2.7
1241,Restaurant_1241,South Indian,Delhi,2.9
1242,Restaurant_1242,Biryani,Bengaluru,4.0
1243,Restaurant_1243,Biryani,Ahmedabad,4.0
1244,Restaurant_1244,Chinese,Pune,2.5
1245,Restaurant_1245,Biryani,Jaipur,3.2
1246,Restaurant_1246,Biryani,Chennai,4.8
1247,Restaurant_1247,Biryani,Bengaluru,3.2
1248,Restaurant_1248,BAKERY,Delhi,4.7
1249,Restaurant_1249,North Indian,Bengaluru,
1250,Restaurant_1250,South Indian,Hyderabad,4.0
1251,Restaurant_1251,Bakery,Hyderabad,
1252,Restaurant_1252,Fast Food,Jaipur,3.0
1253,Restaurant_1253,Cafe,Pune,4.2
1254,Restaurant_1254,Chinese,Chennai,3.3
1255,Restaurant_1255,Bakery,Delhi,4.0
1256,Restaurant_1256,Cafe,Jaipur,3.4
1257,Restaurant_1257,SOUTH INDIAN,Bengaluru,3.3
1258,Restaurant_1258,Fast Food,Kolkata,4.0
1259,Restaurant_1259,Biryani,Ahmedabad,4.1
1260,Restaurant_1260,Chinese,Hyderabad,4.8
1261,Restaurant_1261,South Indian,Chennai,2.9
1262,Restaurant_1262,North Indian,Bengaluru,4.6
1263,Restaurant_1263,Fast Food,Hyderabad,2.7
1264,Restaurant_1264,CHINESE,Bengaluru,4.6
1265,Restaurant_1265,North Indian,Delhi,4.2
1266,Restaurant_1266,South Indian,Bengaluru,3.0
1267,Restaurant_1267,Biryani,Kolkata,3.4
1268,Restaurant_1268,Bakery,Ahmedabad,3.2
1269,Restaurant_1269,South Indian,Ahmedabad,
1270,Restaurant_1270,North Indian,Pune,3.0
1271,Restaurant_1271,South Indian,Jaipur,4.4
1272,Restaurant_1272,North Indian,Mumbai,3.7
1273,Restaurant_1273,North Indian,Mumbai,4.5
1274,Restaurant_1274,North Indian,Ahmedabad,4.3
1275,Restaurant_1275,South Indian,Pune,3.2
1276,Restaurant_1276,Bakery,Hyderabad,2.7
1277,Restaurant_1277,BAKERY,Pune,2.7
1278,Restaurant_1278,Cafe,Pune,
1279,Restaurant_1279,Biryani,Bengaluru,4.1
1280,Restaurant_1280,South Indian,Chennai,3.2
1281,Restaurant_1281,South Indian,Kolkata,4.7
1282,Restaurant_1282,Cafe,Chennai,4.6
1283,Restaurant_1283,Fast Food,Pune,3.6
1284,Restaurant_1284,Bakery,Pune,4.6
1285,Restaurant_1285,Chinese,Bengaluru,2.8
1286,Restaurant_1286,Fast Food,Hyderabad,4.7
1287,Restaurant_1287,South Indian,Chennai,4.2
1288,Restaurant_1288,Biryani,Hyderabad,4.2
1289,Restaurant_1289,Bakery,Ahmedabad,2.7
1290,Restaurant_1290,Cafe,Jaipur,
1291,Restaurant_1291,North Indian,Kolkata,4.5
1292,Restaurant_1292,Biryani,Delhi,3.1
1293,Restaurant_1293,SOUTH INDIAN,Kolkata,3.5
1294,Restaurant_1294,Biryani,Hyderabad,3.4
1295,Restaurant_1295,CAFE,Chennai,4.8
1296,Restaurant_1296,South Indian,Delhi,3.2
1297,Restaurant_1297,Fast Food,Bengaluru,3.2
1298,Restaurant_1298,Biryani,Ahmedabad,4.6
1299,Restaurant_1299,Biryani,Jaipur,4.9
1300,Restaurant_1300,Chinese,Bengaluru,3.3
1301,Restaurant_1301,South Indian,Pune,3.6
1302,Restaurant_1302,Chinese,Ahmedabad,4.7
1303,Restaurant_1303,Chinese,Chennai,4.6
1304,Restaurant_1304,Biryani,Pune,4.7
1305,Restaurant_1305,Biryani,Delhi,4.4
1306,Restaurant_1306,North Indian,Pune,2.7
1307,Restaurant_1307,Bakery,Kolkata,4.7
1308,Restaurant_1308,South Indian,Kolkata,4.3
1309,Restaurant_1309,Fast Food,Pune,3.8
1310,Restaurant_1310,South Indian,Jaipur,4.7
1311,Restaurant_1311,Biryani,Hyderabad,4.6
1312,Restaurant_1312,Fast Food,Pune,
1313,Restaurant_1313,Bakery,Chennai,2.9
1314,Restaurant_1314,South Indian,Mumbai,4.5
1315,Restaurant_1315,FAST FOOD,Hyderabad,2.6
1316,Restaurant_1316,Cafe,Jaipur,4.3
1317,Restaurant_1317,North Indian,Chennai,4.8
1318,Restaurant_1318,Chinese,Ahmedabad,2.6
1319,Restaurant_1319,Bakery,Ahmedabad,4.4
1320,Restaurant_1320,Bakery,Mumbai,4.5
1321,Restaurant_1321,Biryani,Kolkata,2.6
1322,Restaurant_1322,Biryani,Chennai,2.7
1323,Restaurant_1323,South Indian,Pune,3.2
1324,Restaurant_1324,South Indian,Ahmedabad,4.6
1325,Restaurant_1325,Biryani,Hyderabad,3.8
1326,Restaurant_1326,Chinese,Mumbai,
1327,Restaurant_1327,North Indian,Jaipur,2.6
1328,Restaurant_1328,CHINESE,Hyderabad,4.0
1329,Restaurant_1329,Cafe,Chennai,4.6
1330,Restaurant_1330,Bakery,Chennai,3.5
1331,Restaurant_1331,Cafe,Jaipur,4.0
1332,Restaurant_1332,Fast Food,Chennai,
1333,Restaurant_1333,North Indian,Hyderabad,3.9
1334,Restaurant_1334,Cafe,Jaipur,3.1
1335,Restaurant_1335,South Indian,Mumbai,2.6
1336,Restaurant_1336,Cafe,Pune,3.3
1337,Restaurant_1337,Biryani,Jaipur,4.8
1338,Restaurant_1338,North Indian,Ahmedabad,4.6
1339,Restaurant_1339,Biryani,Delhi,4.4
1340,Restaurant_1340,Cafe,Bengaluru,2.7
1341,Restaurant_1341,South Indian,Hyderabad,4.3
1342,Restaurant_1342,Fast Food,Ahmedabad,2.8
1343,Restaurant_1343,Cafe,Chennai,3.6
1344,Restaurant_1344,Fast Food,Chennai,2.6
1345,Restaurant_1345,Biryani,Kolkata,3.8
1346,Restaurant_1346,Bakery,Pune,2.8
1347,Restaurant_1347,Cafe,Chennai,4.6
1348,Restaurant_1348,North Indian,Chennai,3.7
1349,Restaurant_1349,South Indian,Jaipur,2.7
1350,Restaurant_1350,Fast Food,Ahmedabad,3.9
1351,Restaurant_1351,North Indian,Delhi,4.6
1352,Restaurant_1352,Chinese,Ahmedabad,4.2
1353,Restaurant_1353,Biryani,Jaipur,2.6
1354,Restaurant_1354,Chinese,Hyderabad,3.1
1355,Restaurant_1355,Biryani,Jaipur,3.1
1356,Restaurant_1356,Cafe,Delhi,4.9
1357,Restaurant_1357,South Indian,Mumbai,2.7
1358,Restaurant_1358,FAST FOOD,Ahmedabad,4.9
1359,Restaurant_1359,Chinese,Hyderabad,4.1
1360,Restaurant_1360,Chinese,Pune,2.7
1361,Restaurant_1361,South Indian,Hyderabad,3.5
1362,Restaurant_1362,Biryani,Pune,3.6
1363,Restaurant_1363,North Indian,Chennai,4.3
1364,Restaurant_1364,Bakery,Bengaluru,3.8
1365,Restaurant_1365,Cafe,Mumbai,4.8
1366,Restaurant_1366,Fast Food,Mumbai,4.0
1367,Restaurant_1367,Bakery,Chennai,3.9
1368,Restaurant_1368,Biryani,Delhi,3.3
1369,Restaurant_1369,Biryani,Kolkata,
1370,Restaurant_1370,Biryani,Pune,4.8
1371,Restaurant_1371,Chinese,Hyderabad,4.0
1372,Restaurant_1372,Fast Food,Ahmedabad,3.8
1373,Restaurant_1373,Biryani,Mumbai,4.2
1374,Restaurant_1374,South Indian,Chennai,2.8
1375,Restaurant_1375,Biryani,Bengaluru,3.9
1376,Restaurant_1376,Chinese,Ahmedabad,3.1
1377,Restaurant_1377,Cafe,Mumbai,3.2
1378,Restaurant_1378,Fast Food,Kolkata,2.7
1379,Restaurant_1379,Chinese,Bengaluru,2.7
1380,Restaurant_1380,Fast Food,Bengaluru,4.3
1381,Restaurant_1381,Bakery,Jaipur,4.9
1382,Restaurant_1382,Biryani,Jaipur,3.2
1383,Restaurant_1383,Bakery,Hyderabad,2.9
1384,Restaurant_1384,Biryani,Ahmedabad,4.6
1385,Restaurant_1385,South Indian,Pune,4.8
1386,Restaurant_1386,North Indian,Jaipur,3.9
1387,Restaurant_1387,CHINESE,Chennai,3.5
1388,Restaurant_1388,Cafe,Ahmedabad,3.8
1389,Restaurant_1389,Biryani,Pune,3.1
1390,Restaurant_1390,Biryani,Pune,3.3
1391,Restaurant_1391,North Indian,Jaipur,4.3
1392,Restaurant_1392,Bakery,Kolkata,2.6
1393,Restaurant_1393,South Indian,Pune,2.7
1394,Restaurant_1394,South Indian,Pune,3.2
1395,Restaurant_1395,Cafe,Hyderabad,2.7
1396,Restaurant_1396,Fast Food,Pune,4.4
1397,Restaurant_1397,South Indian,Bengaluru,3.8
1398,Restaurant_1398,North Indian,Pune,3.5
1399,Restaurant_1399,Fast Food,Mumbai,4.2
1400,Restaurant_1400,South Indian,Chennai,3.3
1401,Restaurant_1401,Chinese,Bengaluru,4.8
1402,Restaurant_1402,Bakery,Jaipur,4.9
1403,Restaurant_1403,Bakery,Hyderabad,3.9
1404,Restaurant_1404,North Indian,Kolkata,3.9
1405,Restaurant_1405,Biryani,Hyderabad,3.4
1406,Restaurant_1406,Chinese,Ahmedabad,4.4
1407,Restaurant_1407,Cafe,Delhi,4.5
1408,Restaurant_1408,Bakery,Kolkata,3.2
1409,Restaurant_1409,Biryani,Pune,3.5
1410,Restaurant_1410,Chinese,Bengaluru,4.5
1411,Restaurant_1411,Bakery,Ahmedabad,4.1
1412,Restaurant_1412,Chinese,Mumbai,4.8
1413,Restaurant_1413,Cafe,Bengaluru,3.3
1414,Restaurant_1414,Chinese,Ahmedabad,3.3
1415,Restaurant_1415,Chinese,Hyderabad,4.3
1416,Restaurant_1416,SOUTH INDIAN,Delhi,2.9
1417,Restaurant_1417,BIRYANI,Chennai,3.5
1418,Restaurant_1418,Bakery,Mumbai,3.3
1419,Restaurant_1419,Cafe,Hyderabad,2.5
1420,Restaurant_1420,South Indian,Pune,4.3
1421,Restaurant_1421,Chinese,Mumbai,
1422,Restaurant_1422,Fast Food,Kolkata,4.1
1423,Restaurant_1423,South Indian,Delhi,3.7
1424,Restaurant_1424,South Indian,Bengaluru,4.1
1425,Restaurant_1425,North Indian,Bengaluru,4.8
1426,Restaurant_1426,Biryani,Hyderabad,2.9
1427,Restaurant_1427,South Indian,Kolkata,4.6
1428,Restaurant_1428,South Indian,Ahmedabad,2.5
1429,Restaurant_1429,South Indian,Mumbai,3.9
1430,Restaurant_1430,Bakery,Kolkata,4.5
1431,Restaurant_1431,Chinese,Pune,
1432,Restaurant_1432,Cafe,Chennai,4.4
1433,Restaurant_1433,Bakery,Jaipur,3.1
1434,Restaurant_1434,Cafe,Delhi,4.6
1435,Restaurant_1435,Bakery,Jaipur,4.1
1436,Restaurant_1436,Biryani,Bengaluru,3.1
1437,Restaurant_1437,Biryani,Chennai,2.8
1438,Restaurant_1438,Biryani,Delhi,3.0
1439,Restaurant_1439,North Indian,Kolkata,4.1
1440,Restaurant_1440,South Indian,Pune,3.6
1441,Restaurant_1441,Fast Food,Bengaluru,
1442,Restaurant_1442,North Indian,Mumbai,3.7
1443,Restaurant_1443,BAKERY,Delhi,2.8
1444,Restaurant_1444,Cafe,Delhi,2.7
1445,Restaurant_1445,Chinese,Mumbai,4.7
1446,Restaurant_1446,Biryani,Ahmedabad,3.7
1447,Restaurant_1447,Chinese,Bengaluru,4.7
1448,Restaurant_1448,North Indian,Bengaluru,4.1
1449,Restaurant_1449,South Indian,Pune,
1450,Restaurant_1450,Bakery,Kolkata,4.1
1451,Restaurant_1451,North Indian,Kolkata,2.8
1452,Restaurant_1452,Biryani,Pune,3.2
1453,Restaurant_1453,SOUTH INDIAN,Bengaluru,3.7
1454,Restaurant_1454,Biryani,Bengaluru,4.5
1455,Restaurant_1455,Cafe,Kolkata,4.6
1456,Restaurant_1456,South Indian,Ahmedabad,2.7
1457,Restaurant_1457,Cafe,Chennai,4.6
1458,Restaurant_1458,Fast Food,Jaipur,3.3
1459,Restaurant_1459,North Indian,Ahmedabad,2.9
1460,Restaurant_1460,Cafe,Kolkata,3.1
1461,Restaurant_1461,North Indian,Chennai,4.4
1462,Restaurant_1462,NORTH INDIAN,Ahmedabad,2.9
1463,Restaurant_1463,Bakery,Kolkata,3.0
1464,Restaurant_1464,Fast Food,Delhi,4.6
1465,Restaurant_1465,Fast Food,Delhi,4.8
1466,Restaurant_1466,Biryani,Ahmedabad,3.1
1467,Restaurant_1467,NORTH INDIAN,Ahmedabad,3.7
1468,Restaurant_1468,Chinese,Ahmedabad,3.4
1469,Restaurant_1469,Chinese,Jaipur,4.6
1470,Restaurant_1470,Fast Food,Pune,2.8
1471,Restaurant_1471,CAFE,Pune,2.7
1472,Restaurant_1472,Bakery,Jaipur,3.4
1473,Restaurant_1473,Bakery,Pune,3.4
1474,Restaurant_1474,Cafe,Kolkata,4.1
1475,Restaurant_1475,Biryani,Kolkata,3.0
1476,Restaurant_1476,Biryani,Mumbai,4.5
1477,Restaurant_1477,Biryani,Delhi,2.6
1478,Restaurant_1478,Cafe,Chennai,3.1
1479,Restaurant_1479,Chinese,Pune,4.7
1480,Restaurant_1480,Chinese,Ahmedabad,3.7
1481,Restaurant_1481,Biryani,Jaipur,
1482,Restaurant_1482,Biryani,Mumbai,3.3
1483,Restaurant_1483,Bakery,Delhi,3.2
1484,Restaurant_1484,Biryani,Pune,2.9
1485,Restaurant_1485,Bakery,Kolkata,3.2
1486,Restaurant_1486,South Indian,Kolkata,4.7
1487,Restaurant_1487,North Indian,Jaipur,4.0
1488,Restaurant_1488,Chinese,Bengaluru,2.6
1489,Restaurant_1489,Fast Food,Hyderabad,4.3
1490,Restaurant_1490,Chinese,Ahmedabad,2.9
1491,Restaurant_1491,Fast Food,Delhi,3.0
1492,Restaurant_1492,Chinese,Ahmedabad,4.2
1493,Restaurant_1493,Biryani,Bengaluru,4.1
1494,Restaurant_1494,Biryani,Chennai,3.1
1495,Restaurant_1495,Fast Food,Ahmedabad,3.7
1496,Restaurant_1496,South Indian,Pune,
1497,Restaurant_1497,Cafe,Pune,3.8
1498,Restaurant_1498,Biryani,Jaipur,3.1
1499,Restaurant_1499,Biryani,Pune,2.5
1500,Restaurant_1500,North Indian,Delhi,
1501,Restaurant_1501,Cafe,Mumbai,3.5
1502,Restaurant_1502,Bakery,Bengaluru,3.1
1503,Restaurant_1503,Biryani,Kolkata,3.2
1504,Restaurant_1504,Bakery,Hyderabad,2.6
1505,Restaurant_1505,Fast Food,Bengaluru,4.1
1506,Restaurant_1506,Chinese,Chennai,3.5
1507,Restaurant_1507,North Indian,Jaipur,4.1
1508,Restaurant_1508,Biryani,Delhi,3.5
1509,Restaurant_1509,Fast Food,Bengaluru,3.3
1510,Restaurant_1510,Chinese,Mumbai,4.0
1511,Restaurant_1511,Fast Food,Bengaluru,3.9
1512,Restaurant_1512,North Indian,Delhi,4.6
1513,Restaurant_1513,Bakery,Jaipur,2.9
1514,Restaurant_1514,Bakery,Bengaluru,3.3
1515,Restaurant_1515,South Indian,Jaipur,4.7
1516,Restaurant_1516,Biryani,Ahmedabad,3.4
1517,Restaurant_1517,Chinese,Jaipur,
1518,Restaurant_1518,Biryani,Bengaluru,3.2
1519,Restaurant_1519,North Indian,Hyderabad,
1520,Restaurant_1520,Cafe,Hyderabad,4.2
1521,Restaurant_1521,South Indian,Kolkata,3.3
1522,Restaurant_1522,Fast Food,Hyderabad,3.4
1523,Restaurant_1523,CHINESE,Delhi,4.3
1524,Restaurant_1524,North Indian,Kolkata,
1525,Restaurant_1525,North Indian,Chennai,4.0
1526,Restaurant_1526,CHINESE,Hyderabad,4.8
1527,Restaurant_1527,Chinese,Mumbai,3.3
1528,Restaurant_1528,South Indian,Bengaluru,3.3
1529,Restaurant_1529,Biryani,Delhi,4.1
1530,Restaurant_1530,Fast Food,Mumbai,4.4
1531,Restaurant_1531,Biryani,Kolkata,4.8
1532,Restaurant_1532,Fast Food,Chennai,4.8
1533,Restaurant_1533,Fast Food,Jaipur,2.6
1534,Restaurant_1534,North Indian,Mumbai,4.5
1535,Restaurant_1535,BAKERY,Kolkata,4.1
1536,Restaurant_1536,Bakery,Delhi,2.6
1537,Restaurant_1537,Biryani,Delhi,3.7
1538,Restaurant_1538,Chinese,Chennai,2.9
1539,Restaurant_1539,North Indian,Pune,4.5
1540,Restaurant_1540,Fast Food,Mumbai,4.1
1541,Restaurant_1541,Fast Food,Chennai,3.5
1542,Restaurant_1542,North Indian,Ahmedabad,3.6
1543,Restaurant_1543,Fast Food,Delhi,3.1
1544,Restaurant_1544,Biryani,Jaipur,4.8
1545,Restaurant_1545,Chinese,Hyderabad,2.9
1546,Restaurant_1546,Bakery,Jaipur,4.5
1547,Restaurant_1547,South Indian,Mumbai,4.8
1548,Restaurant_1548,SOUTH INDIAN,Kolkata,2.7
1549,Restaurant_1549,Cafe,Bengaluru,2.7
1550,Restaurant_1550,Chinese,Bengaluru,2.8
1551,Restaurant_1551,Cafe,Jaipur,3.0
1552,Restaurant_1552,South Indian,Kolkata,2.9
1553,Restaurant_1553,Bakery,Pune,3.9
1554,Restaurant_1554,Fast Food,Mumbai,3.6
1555,Restaurant_1555,Cafe,Chennai,3.8
1556,Restaurant_1556,Bakery,Pune,
1557,Restaurant_1557,Cafe,Jaipur,3.7
1558,Restaurant_1558,Cafe,Pune,2.8
1559,Restaurant_1559,Fast Food,Kolkata,3.5
1560,Restaurant_1560,Cafe,Chennai,3.8
1561,Restaurant_1561,South Indian,Bengaluru,3.5
1562,Restaurant_1562,Cafe,Pune,3.6
1563,Restaurant_1563,North Indian,Jaipur,4.9
1564,Restaurant_1564,North Indian,Delhi,4.9
1565,Restaurant_1565,North Indian,Mumbai,3.3
1566,Restaurant_1566,Biryani,Chennai,4.7
1567,Restaurant_1567,Fast Food,Ahmedabad,3.2
1568,Restaurant_1568,BIRYANI,Pune,2.9
1569,Restaurant_1569,BAKERY,Ahmedabad,3.6
1570,Restaurant_1570,Fast Food,Jaipur,4.3
1571,Restaurant_1571,Biryani,Mumbai,3.5
1572,Restaurant_1572,North Indian,Mumbai,2.9
1573,Restaurant_1573,Chinese,Bengaluru,3.7
1574,Restaurant_1574,Biryani,Kolkata,3.9
1575,Restaurant_1575,Bakery,Ahmedabad,3.7
1576,Restaurant_1576,Fast Food,Mumbai,4.0
1577,Restaurant_1577,South Indian,Pune,4.3
1578,Restaurant_1578,Chinese,Mumbai,4.8
1579,Restaurant_1579,Bakery,Delhi,3.4
1580,Restaurant_1580,South Indian,Mumbai,3.1
1581,Restaurant_1581,South Indian,Delhi,4.1
1582,Restaurant_1582,Cafe,Jaipur,3.2
1583,Restaurant_1583,Biryani,Jaipur,3.8
1584,Restaurant_1584,South Indian,Ahmedabad,2.8
1585,Restaurant_1585,Chinese,Chennai,4.8
1586,Restaurant_1586,Fast Food,Ahmedabad,
1587,Restaurant_1587,Cafe,Ahmedabad,4.4
1588,Restaurant_1588,Bakery,Delhi,3.0
1589,Restaurant_1589,Biryani,Ahmedabad,4.1
1590,Restaurant_1590,North Indian,Mumbai,
1591,Restaurant_1591,Chinese,Pune,4.1
1592,Restaurant_1592,Cafe,Jaipur,3.7
1593,Restaurant_1593,NORTH INDIAN,Jaipur,4.2
1594,Restaurant_1594,Bakery,Bengaluru,3.4
1595,Restaurant_1595,Cafe,Ahmedabad,4.1
1596,Restaurant_1596,South Indian,Kolkata,2.8
1597,Restaurant_1597,North Indian,Jaipur,4.6
1598,Restaurant_1598,Biryani,Chennai,4.4
1599,Restaurant_1599,North Indian,Bengaluru,4.8
1600,Restaurant_1600,Chinese,Chennai,3.0
1601,Restaurant_1601,Biryani,Mumbai,3.4
1602,Restaurant_1602,Chinese,Hyderabad,4.7
1603,Restaurant_1603,Fast Food,Kolkata,4.6
1604,Restaurant_1604,Bakery,Jaipur,2.7
1605,Restaurant_1605,CHINESE,Kolkata,3.7
1606,Restaurant_1606,North Indian,Pune,3.9
1607,Restaurant_1607,Fast Food,Mumbai,4.4
1608,Restaurant_1608,South Indian,Hyderabad,3.1
1609,Restaurant_1609,Bakery,Jaipur,2.7
1610,Restaurant_1610,Biryani,Hyderabad,4.5
1611,Restaurant_1611,Biryani,Ahmedabad,4.1
1612,Restaurant_1612,South Indian,Pune,2.9
1613,Restaurant_1613,North Indian,Delhi,3.7
1614,Restaurant_1614,Fast Food,Kolkata,
1615,Restaurant_1615,Cafe,Pune,4.0
1616,Restaurant_1616,South Indian,Mumbai,4.8
1617,Restaurant_1617,Chinese,Mumbai,4.8
1618,Restaurant_1618,South Indian,Jaipur,4.0
1619,Restaurant_1619,Chinese,Ahmedabad,2.5
1620,Restaurant_1620,Chinese,Delhi,4.4
1621,Restaurant_1621,South Indian,Mumbai,3.5
1622,Restaurant_1622,Fast Food,Mumbai,4.2
